price,mileage,transmission,model,year,fuelType,tax,mpg,engineSize
16950,1086,Automatic, EcoSport,2019,Petrol,145,44.1,1
17499,1478,Automatic, Focus,2019,Petrol,145,50.4,1
12999,7980,Automatic, Fiesta,2018,Petrol,150,54.3,1
10995,16706,Automatic, EcoSport,2017,Petrol,150,44.8,1.5
8499,20000,Manual, EcoSport,2015,Petrol,165,44.8,1.5
16499,8786,Manual, Fiesta,2020,Petrol,150,60.1,1
12000,7556,Automatic, Fiesta,2017,Petrol,0,57.7,1
5500,64068,Manual, Fiesta,2012,Petrol,150,48.7,1.4
7500,53130,Manual, Focus,2015,Petrol,20,61.4,1
16250,1945,Manual, Fiesta,2019,Petrol,145,58.9,1
6000,58246,Manual, Fiesta,2013,Petrol,30,54.3,1.2
5500,64068,Manual, Fiesta,2012,Diesel,125,51.4,1.4
12000,4127,Manual, Fiesta,2018,Petrol,150,55.4,1.1
9000,24688,Manual, Fiesta,2017,Petrol,150,54.3,1.2
10500,19136,Manual, Fiesta,2017,Petrol,0,65.7,1
10500,3500,Manual, Fiesta,2017,Petrol,145,64.2,1.1
14500,3229,Manual, Fiesta,2019,Petrol,145,58.9,1
9000,29727,Automatic, Fiesta,2016,Petrol,145,47.9,1.6
11750,32746,Manual, Focus,2017,Diesel,145,74.3,1.5
11000,10782,Automatic, Fiesta,2017,Petrol,0,57.7,1
11500,6877,Automatic, Fiesta,2017,Petrol,0,57.7,1
16500,756,Manual, Fiesta,2019,Petrol,145,58.9,1
14000,9137,Automatic, Focus,2017,Petrol,125,51.4,1
11500,11949,Automatic, Fiesta,2017,Petrol,145,47.9,1.6
12000,10310,Automatic, Fiesta,2017,Petrol,0,57.7,1
11000,9066,Manual, Fiesta,2017,Petrol,0,65.7,1
17500,2020,Automatic, Fiesta,2019,Petrol,145,48.7,1
4000,49500,Manual, Fiesta,2009,Petrol,150,49.6,1.4
10000,16749,Manual, Fiesta,2016,Petrol,0,65.7,1
9500,16565,Manual, Fiesta,2017,Petrol,145,64.2,1.1
11500,15417,Manual, Fiesta,2018,Petrol,145,65.7,1
12000,5925,Manual, Fiesta,2017,Petrol,0,65.7,1
16499,6070,Automatic, EcoSport,2019,Petrol,145,44.1,1
14899,2832,Manual, Focus,2019,Petrol,145,58.9,1
11999,17560,Manual, Fiesta,2018,Petrol,150,58.9,1
17799,906,Automatic, Focus,2019,Petrol,150,50.4,1
10250,14259,Manual, Fiesta,2018,Petrol,150,64.2,1.1
7500,67107,Manual, Focus,2015,Diesel,0,74.3,1.5
12500,7677,Manual, Focus,2018,Petrol,150,60.1,1
13750,1200,Manual, Fiesta,2020,Petrol,145,56.5,1
14500,1400,Manual, Fiesta,2020,Petrol,145,58.9,1
16500,1500,Manual, Fiesta,2020,Petrol,145,58.9,1
15000,424,Manual, Fiesta,2020,Petrol,145,58.9,1
14000,525,Manual, Fiesta,2020,Petrol,145,58.9,1
15000,250,Manual, Fiesta,2020,Petrol,145,58.9,1
6750,48000,Manual, Focus,2011,Petrol,145,47.1,1.6
8999,26245,Manual, Fiesta,2017,Petrol,0,65.7,1
16500,4591,Manual, Focus,2019,Petrol,145,58.9,1
16000,2498,Manual, EcoSport,2019,Diesel,145,58.9,1.5
11250,5,Manual, Fiesta,2018,Petrol,145,65.7,1
9999,14000,Manual, Fiesta,2016,Petrol,0,65.7,1
17500,25,Manual, Fiesta,2020,Petrol,145,58.9,1
8299,41000,Manual, Focus,2015,Petrol,20,60.1,1
9500,22141,Manual, EcoSport,2017,Diesel,145,64.2,1.5
8500,31413,Manual, Fiesta,2017,Petrol,145,65.7,1
9500,20000,Manual, Fiesta,2018,Petrol,150,64.2,1.1
14500,18500,Manual, Focus,2018,Petrol,150,60.1,1
16000,500,Automatic, Fiesta,2020,Petrol,145,48.7,1
10999,12500,Manual, Fiesta,2018,Petrol,145,65.7,1
9995,32764,Manual, EcoSport,2017,Diesel,30,64.2,1.5
10000,11131,Manual, Fiesta,2018,Petrol,145,55.4,1.1
11000,23939,Automatic, Fiesta,2017,Petrol,145,54.3,1
10900,19424,Manual, Fiesta,2017,Petrol,145,65.7,1
12500,3750,Manual, Fiesta,2019,Petrol,145,55.4,1.1
19000,15,Automatic, EcoSport,2019,Petrol,145,45.6,1
15000,1985,Manual, Fiesta,2019,Petrol,145,58.9,1
6900,37000,Manual, Fiesta,2015,Petrol,0,65.7,1
14999,79,Manual, Fiesta,2020,Petrol,145,56.5,1
13999,6500,Manual, EcoSport,2018,Petrol,150,52.3,1
14299,12111,Manual, EcoSport,2018,Petrol,150,51.4,1
12299,29200,Manual, Fiesta,2018,Petrol,150,65.7,1
13499,12100,Manual, EcoSport,2018,Petrol,150,54.3,1
15999,2100,Manual, Fiesta,2020,Petrol,150,58.9,1
10850,12000,Manual, Fiesta,2018,Petrol,145,65.7,1
9999,32990,Manual, Fiesta,2017,Petrol,145,65.7,1
14799,11668,Manual, EcoSport,2018,Petrol,150,54.3,1
7699,37879,Manual, Fiesta,2017,Petrol,125,54.3,1.2
9999,22000,Manual, Fiesta,2018,Petrol,150,65.7,1
11999,30953,Manual, Focus,2018,Petrol,145,50.4,1.5
15999,9858,Automatic, EcoSport,2019,Petrol,145,45.6,1
10499,19348,Manual, Fiesta,2017,Petrol,145,65.7,1
16499,4156,Manual, Fiesta,2019,Petrol,145,58.9,1
15299,68,Manual, Fiesta,2020,Petrol,145,58.9,1
16999,1963,Manual, Fiesta,2020,Petrol,145,58.9,1
24999,4900,Manual, Focus,2020,Petrol,145,34.5,2.3
10699,26796,Automatic, Focus,2016,Petrol,125,51.4,1
12849,16128,Manual, Focus,2018,Petrol,145,57.7,1
9599,8130,Manual, EcoSport,2016,Petrol,125,53.3,1
10899,9973,Manual, Fiesta,2018,Petrol,145,65.7,1
18999,15,Automatic, EcoSport,2019,Petrol,145,45.6,1
10499,9377,Manual, Fiesta,2018,Petrol,145,64.2,1.1
16660,1600,Automatic, Fiesta,2019,Petrol,145,48.7,1
13499,10592,Manual, Fiesta,2018,Petrol,145,62.8,1
18122,1746,Manual, EcoSport,2019,Petrol,145,51.4,1
13499,13503,Manual, Fiesta,2018,Petrol,145,58.9,1
16999,600,Manual, EcoSport,2019,Petrol,145,51.4,1
10600,12426,Manual, EcoSport,2016,Petrol,125,52.3,1
11850,9514,Automatic, Fiesta,2018,Petrol,145,54.3,1
14000,8724,Manual, Focus,2018,Diesel,145,74.3,1.5
7500,32770,Manual, Fiesta,2017,Petrol,145,65.7,1
18500,10960,Manual, Focus,2017,Petrol,145,41.5,2
18250,3386,Manual, EcoSport,2019,Petrol,145,54.3,1
12000,1808,Manual, Fiesta,2019,Petrol,145,55.4,1.1
11000,17339,Manual, Focus,2017,Petrol,145,60.1,1
13999,1779,Manual, Fiesta,2019,Petrol,145,55.4,1
9699,10452,Manual, Fiesta,2016,Petrol,20,62.8,1
8499,9264,Manual, Fiesta,2015,Petrol,0,65.7,1
15799,120,Manual, Fiesta,2020,Petrol,150,58.9,1
17499,1938,Manual, EcoSport,2020,Petrol,145,51.4,1
8000,65000,Manual, Focus,2015,Diesel,0,74.3,1.5
8999,15828,Manual, Fiesta,2015,Petrol,20,62.8,1
15999,2813,Manual, Fiesta,2019,Petrol,145,58.9,1
8999,24546,Manual, Fiesta,2015,Petrol,0,65.7,1
15999,2200,Manual, EcoSport,2019,Petrol,145,51.4,1
9899,16303,Automatic, Fiesta,2017,Petrol,0,57.7,1
16000,19834,Manual, Focus,2016,Petrol,200,41.5,2
12500,7047,Automatic, Fiesta,2018,Petrol,145,48.7,1
7650,46123,Manual, EcoSport,2015,Petrol,125,53.3,1
7999,31348,Manual, Fiesta,2016,Petrol,125,54.3,1.2
9999,7010,Manual, Focus,2015,Diesel,20,67.3,1.6
